Customer placed order datetime,Placed order with restaurant datetime,Driver at restaurant datetime,Delivered to consumer datetime,Driver ID,Restaurant ID,Consumer ID,Delivery Region,Is ASAP,Order total,Amount of discount,Amount of tip,Refunded amount,Customer placed order (minutes),Placed order with restaurant (minutes),Driver at restaurant (minutes),Delivered to consumer (minutes),Day,Time_to_Restaurant (min),Restaurant_Prep_Time (min),Total_Delivery_Time (min),DayOfWeek,IsWeekend,IsHolidayPeriod,Net_Revenue,Hour_of_Day
29 01:22:53,29 02:00:01,29 02:18:30,29 02:56:08,264,389,197066,San Jose,True,91.21,6.0,7.83,0.0,40402.88333333333,40440.01666666667,40458.5,40496.13333333333,29,37.13333333333867,18.483333333329938,93.25,Tuesday,0,0,91.21,1
29 01:23:03,29 01:47:00,29 02:09:59,29 02:15:37,274,98,87079,Mountain View,True,30.47,0.0,1.12,0.0,40403.05,40427.0,40449.98333333333,40455.61666666667,29,23.94999999999709,22.983333333329938,52.5666666666657,Tuesday,0,0,30.47,1
29 01:23:30,29 01:57:39,29 02:17:45,29 02:45:03,422,276,108454,San Jose,True,29.38,6.0,4.41,0.0,40403.5,40437.65,40457.75,40485.05,29,34.150000000001455,20.099999999998545,81.55000000000291,Tuesday,0,0,29.38,1
29 01:23:54,29 01:28:39,29 01:36:25,29 02:04:36,267,10,8225,Palo Alto,True,56.46,0.0,2.82,0.0,40403.9,40408.65,40416.416666666664,40444.6,29,4.75,7.766666666662786,40.69999999999709,Tuesday,0,0,56.46,1
29 01:24:27,29 01:31:20,29 01:35:18,29 02:20:34,395,19,38800,Palo Alto,True,108.66,0.0,4.72,0.0,40404.45,40411.333333333336,40415.3,40460.566666666666,29,6.883333333338669,3.9666666666671517,56.11666666666861,Tuesday,0,0,108.66,1
29 01:24:45,29 02:04:31,,29 02:39:27,391,223,197100,San Jose,True,46.73,6.0,1.87,0.0,40404.75,40444.51666666667,,40479.45,29,39.76666666667006,,74.69999999999709,Tuesday,0,0,46.73,1
29 01:25:15,29 01:29:11,29 01:39:42,29 02:28:21,179,8,2338,Palo Alto,True,73.86,0.0,6.24,0.0,40405.25,40409.183333333334,40419.7,40468.35,29,3.9333333333343035,10.516666666662786,63.099999999998545,Tuesday,0,0,73.86,1
29 01:26:07,29 01:29:00,,29 01:58:05,215,9,2907,Palo Alto,True,25.03,0.0,1.75,0.0,40406.11666666667,40409.0,,40438.083333333336,29,2.883333333331393,,31.96666666666715,Tuesday,0,0,25.03,1
29 01:26:17,29 01:29:49,29 01:50:25,29 02:21:05,420,38,8685,Palo Alto,True,67.99,0.0,3.4,0.0,40406.28333333333,40409.816666666666,40430.416666666664,40461.083333333336,29,3.5333333333328483,20.599999999998545,54.80000000000291,Tuesday,0,0,67.99,1
29 01:26:31,29 02:03:35,29 02:32:10,29 02:46:07,36,277,67011,San Jose,True,65.9,0.0,3.3,0.0,40406.51666666667,40443.583333333336,40472.166666666664,40486.11666666667,29,37.0666666666657,28.583333333328483,79.59999999999854,Tuesday,0,0,65.9,1
29 01:26:33,29 01:32:07,29 02:00:13,29 02:13:59,229,9,63430,Palo Alto,True,35.85,0.0,1.79,0.0,40406.55,40412.11666666667,40440.21666666667,40453.98333333333,29,5.5666666666656965,28.099999999998545,47.43333333332703,Tuesday,0,0,35.85,1
29 01:27:35,29 01:31:22,,29 02:00:03,156,100,196694,Palo Alto,True,98.33,0.0,4.24,0.0,40407.583333333336,40411.36666666667,,40440.05,29,3.7833333333328483,,32.46666666666715,Tuesday,0,0,98.33,1
29 01:27:55,29 01:36:12,29 01:57:15,29 02:15:50,98,94,8897,Palo Alto,True,66.08,0.0,3.3,0.0,40407.916666666664,40416.2,40437.25,40455.833333333336,29,8.283333333332848,21.05000000000291,47.91666666667152,Tuesday,0,0,66.08,1
29 01:28:04,29 02:06:55,29 02:20:25,29 02:38:12,397,356,79259,San Jose,True,30.9,0.0,3.43,0.0,40408.066666666666,40446.916666666664,40460.416666666664,40478.2,29,38.849999999998545,13.5,70.1333333333314,Tuesday,0,0,30.9,1
29 01:28:06,29 02:14:17,29 02:24:12,29 02:42:05,399,174,13155,San Jose,True,42.43,0.0,4.24,0.0,40408.1,40454.28333333333,40464.2,40482.083333333336,29,46.1833333333343,9.916666666664241,73.98333333333721,Tuesday,0,0,42.43,1
29 01:28:11,29 01:36:06,29 02:20:34,29 02:32:56,229,8,2487,Palo Alto,True,28.24,0.0,2.82,0.0,40408.183333333334,40416.1,40460.566666666666,40472.933333333334,29,7.916666666664241,44.46666666666715,64.75,Tuesday,0,0,28.24,1
29 01:29:00,29 01:33:16,29 01:53:04,29 02:09:24,242,10,13817,Palo Alto,True,67.93,0.0,2.84,0.0,40409.0,40413.26666666667,40433.066666666666,40449.4,29,4.266666666670062,19.799999999995634,40.400000000001455,Tuesday,0,0,67.93,1
29 01:29:05,29 01:32:27,29 01:37:53,29 02:03:51,242,9,10970,Palo Alto,True,53.85,0.0,2.2,0.0,40409.083333333336,40412.45,40417.88333333333,40443.85,29,3.366666666661331,5.4333333333343035,34.766666666662786,Tuesday,0,0,53.85,1
29 01:29:33,29 01:33:36,,29 02:30:38,214,3,3500,Palo Alto,True,35.25,0.0,1.34,0.0,40409.55,40413.6,,40470.63333333333,29,4.049999999995634,,61.08333333332848,Tuesday,0,0,35.25,1
29 01:29:43,29 01:32:21,29 01:40:54,29 02:14:29,248,41,41703,Mountain View,True,60.16,0.0,6.02,0.0,40409.71666666667,40412.35,40420.9,40454.48333333333,29,2.633333333331393,8.55000000000291,44.766666666662786,Tuesday,0,0,60.16,1
29 01:30:47,29 01:35:21,29 01:43:25,29 01:59:16,401,48,38768,Palo Alto,True,29.82,0.0,3.28,0.0,40410.78333333333,40415.35,40423.416666666664,40439.26666666667,29,4.5666666666656965,8.066666666665697,28.483333333337214,Tuesday,0,0,29.82,1
29 01:30:48,29 01:36:49,29 01:48:12,29 02:21:27,99,360,17395,Palo Alto,True,45.59,0.0,1.82,0.0,40410.8,40416.816666666666,40428.2,40461.45,29,6.016666666662786,11.383333333331393,50.64999999999418,Tuesday,0,0,45.59,1
29 01:31:19,29 01:35:23,29 01:46:02,29 01:56:34,195,233,4145,Palo Alto,True,31.29,0.0,1.16,0.0,40411.316666666666,40415.38333333333,40426.03333333333,40436.566666666666,29,4.0666666666656965,10.650000000001455,25.25,Tuesday,0,0,31.29,1
29 01:31:50,29 02:05:47,29 02:44:39,29 02:53:06,427,308,60623,San Jose,True,25.17,0.0,3.78,0.0,40411.833333333336,40445.78333333333,40484.65,40493.1,29,33.94999999999709,38.86666666666861,81.26666666666279,Tuesday,0,0,25.17,1
29 01:31:59,29 01:59:19,29 02:21:47,29 02:39:59,413,86,3191,Palo Alto,False,34.38,0.0,3.91,0.0,40411.98333333333,40439.316666666666,40461.78333333333,40479.98333333333,29,27.33333333333576,22.46666666666715,68.0,Tuesday,0,0,34.38,1
29 01:32:16,29 17:13:33,29 18:11:19,29 18:35:50,195,312,4924,Palo Alto,False,156.87,0.0,19.65,0.0,40412.26666666667,41353.55,41411.316666666666,41435.833333333336,29,941.2833333333328,57.766666666662786,1023.5666666666657,Tuesday,0,0,156.87,1
29 01:32:52,29 01:38:52,29 01:50:09,29 02:20:19,321,63,358,Palo Alto,True,31.39,0.0,2.33,0.0,40412.86666666667,40418.86666666667,40430.15,40460.316666666666,29,6.0,11.283333333332848,47.44999999999709,Tuesday,0,0,31.39,1
29 01:33:27,29 01:43:44,,29 02:12:30,246,121,3051,Palo Alto,True,24.49,0.0,0.85,0.0,40413.45,40423.73333333333,,40452.5,29,10.283333333332848,,39.05000000000291,Tuesday,0,0,24.49,1
29 01:33:36,29 01:39:39,29 01:48:33,29 02:15:45,84,20,4060,Palo Alto,True,48.14,0.0,1.0,0.0,40413.6,40419.65,40428.55,40455.75,29,6.05000000000291,8.900000000001455,42.150000000001455,Tuesday,0,0,48.14,1
29 01:34:34,29 02:13:33,,29 02:50:02,423,201,11101,San Jose,True,29.66,0.0,3.26,0.0,40414.566666666666,40453.55,,40490.03333333333,29,38.983333333337214,,75.46666666666715,Tuesday,0,0,29.66,1
29 01:34:52,29 01:49:26,29 01:59:02,29 02:25:53,48,107,9777,Palo Alto,True,25.03,0.0,0.87,0.0,40414.86666666667,40429.433333333334,40439.03333333333,40465.88333333333,29,14.566666666665697,9.599999999998545,51.016666666662786,Tuesday,0,0,25.03,1
29 01:35:22,29 01:56:48,29 02:13:16,29 02:46:05,297,90,94589,Mountain View,True,32.54,0.0,4.88,0.0,40415.36666666667,40436.8,40453.26666666667,40486.083333333336,29,21.433333333334303,16.46666666666715,70.71666666666715,Tuesday,0,0,32.54,1
29 01:36:00,29 01:52:50,29 01:58:01,29 02:26:06,424,59,5886,Palo Alto,True,19.54,0.0,0.98,0.0,40416.0,40432.833333333336,40438.01666666667,40466.1,29,16.83333333333576,5.1833333333343035,50.099999999998545,Tuesday,0,0,19.54,1
29 01:37:16,29 02:02:04,29 02:06:50,29 02:23:52,207,43,10404,Mountain View,True,58.09,0.0,7.18,0.0,40417.26666666667,40442.066666666666,40446.833333333336,40463.86666666667,29,24.799999999995634,4.766666666670062,46.599999999998545,Tuesday,0,0,58.09,1
29 01:37:36,29 01:49:33,29 02:17:15,29 02:32:44,117,98,34175,Mountain View,True,38.03,0.0,1.47,0.0,40417.6,40429.55,40457.25,40472.73333333333,29,11.950000000004366,27.69999999999709,55.13333333333139,Tuesday,0,0,38.03,1
29 01:37:56,29 01:55:33,29 02:02:42,29 02:16:20,291,18,7161,Palo Alto,True,23.84,0.0,1.19,0.0,40417.933333333334,40435.55,40442.7,40456.333333333336,29,17.616666666668607,7.149999999994179,38.400000000001455,Tuesday,0,0,23.84,1
29 01:38:02,29 02:13:06,29 02:37:43,29 03:02:04,227,393,197104,San Jose,True,71.2,6.0,5.99,0.0,40418.03333333333,40453.1,40477.71666666667,40502.066666666666,29,35.0666666666657,24.616666666668607,84.03333333333285,Tuesday,0,0,71.2,1
29 01:38:18,29 01:56:34,29 02:18:42,29 02:38:15,41,232,6835,Palo Alto,True,33.57,0.0,5.0,0.0,40418.3,40436.566666666666,40458.7,40478.25,29,18.266666666662786,22.133333333331393,59.94999999999709,Tuesday,0,0,33.57,1
29 01:38:30,29 01:56:06,29 02:02:54,29 02:22:51,125,9,113288,Palo Alto,True,32.64,0.0,3.67,0.0,40418.5,40436.1,40442.9,40462.85,29,17.599999999998545,6.80000000000291,44.349999999998545,Tuesday,0,0,32.64,1
29 01:38:37,29 01:56:25,29 02:07:00,29 02:24:22,320,8,1294,Palo Alto,True,28.84,0.0,1.05,0.0,40418.61666666667,40436.416666666664,40447.0,40464.36666666667,29,17.799999999995634,10.583333333335759,45.75,Tuesday,0,0,28.84,1
29 01:39:56,29 02:21:28,29 02:34:45,29 03:03:17,386,125,32256,San Jose,True,47.16,0.0,2.36,0.0,40419.933333333334,40461.46666666667,40474.75,40503.28333333333,29,41.53333333333285,13.283333333332848,83.34999999999854,Tuesday,0,0,47.16,1
29 01:41:52,29 02:12:39,29 02:38:47,29 02:57:35,340,8,3703,Palo Alto,False,33.19,0.0,2.5,0.0,40421.86666666667,40452.65,40478.78333333333,40497.583333333336,29,30.78333333333285,26.133333333331393,75.71666666666715,Tuesday,0,0,33.19,1
29 01:43:55,29 01:47:08,29 01:53:29,29 02:34:20,431,205,4720,Palo Alto,True,35.74,0.0,1.36,0.0,40423.916666666664,40427.13333333333,40433.48333333333,40474.333333333336,29,3.2166666666671517,6.349999999998545,50.41666666667152,Tuesday,0,0,35.74,1
29 01:44:04,29 01:47:11,29 02:20:30,29 02:43:08,313,12,7615,Palo Alto,True,48.25,0.0,2.41,0.0,40424.066666666666,40427.183333333334,40460.5,40483.13333333333,29,3.116666666668607,33.3166666666657,59.0666666666657,Tuesday,0,0,48.25,1
29 01:44:07,29 01:47:35,29 02:05:29,29 02:18:25,327,80,6081,Palo Alto,True,24.48,0.0,3.67,0.0,40424.11666666667,40427.583333333336,40445.48333333333,40458.416666666664,29,3.4666666666671517,17.89999999999418,34.299999999995634,Tuesday,0,0,24.48,1
29 01:46:44,29 01:50:57,29 01:54:50,29 02:36:38,194,200,1015,Palo Alto,True,41.24,0.0,3.24,0.0,40426.73333333333,40430.95,40434.833333333336,40476.63333333333,29,4.216666666667152,3.883333333338669,49.900000000001455,Tuesday,0,0,41.24,1
29 01:48:19,29 01:52:44,29 02:02:24,29 02:34:03,425,10,197184,Palo Alto,True,106.0,6.0,9.19,0.0,40428.316666666666,40432.73333333333,40442.4,40474.05,29,4.416666666664241,9.666666666671517,45.733333333337214,Tuesday,0,0,106.0,1
29 01:52:28,29 01:53:07,29 02:12:00,29 02:37:35,195,20,724,Palo Alto,True,107.03,0.0,4.64,0.0,40432.46666666667,40433.11666666667,40452.0,40477.583333333336,29,0.6500000000014552,18.883333333331393,45.11666666666861,Tuesday,0,0,107.03,1
29 01:52:31,29 01:55:53,29 02:06:02,29 02:51:17,402,361,75050,Mountain View,True,17.42,0.0,0.52,0.0,40432.51666666667,40435.88333333333,40446.03333333333,40491.28333333333,29,3.366666666661331,10.150000000001455,58.766666666662786,Tuesday,0,0,17.42,1
29 01:54:15,29 02:17:13,29 02:34:46,29 02:42:07,274,30,1883,Mountain View,True,28.24,0.0,3.06,0.0,40434.25,40457.21666666667,40474.76666666667,40482.11666666667,29,22.96666666666715,17.55000000000291,47.86666666666861,Tuesday,0,0,28.24,1
29 01:54:39,29 02:22:17,29 02:36:07,29 02:42:25,101,121,75162,Mountain View,True,23.4,0.0,1.6,0.0,40434.65,40462.28333333333,40476.11666666667,40482.416666666664,29,27.633333333331393,13.833333333335759,47.766666666662786,Tuesday,0,0,23.4,1
29 01:55:15,29 01:57:23,,29 02:46:29,194,10,9363,Palo Alto,True,31.5,0.0,3.51,0.0,40435.25,40437.38333333333,,40486.48333333333,29,2.133333333331393,,51.23333333332994,Tuesday,0,0,31.5,1
29 01:56:08,29 02:22:07,29 02:51:51,29 03:13:14,358,68,7235,Palo Alto,False,25.52,0.0,1.28,0.0,40436.13333333333,40462.11666666667,40491.85,40513.23333333333,29,25.983333333337214,29.733333333329938,77.09999999999854,Tuesday,0,0,25.52,1
29 01:57:18,29 02:00:54,29 02:09:22,29 02:36:29,430,205,9983,Palo Alto,True,37.92,0.0,3.79,0.0,40437.3,40440.9,40449.36666666667,40476.48333333333,29,3.599999999998545,8.466666666667152,39.18333333332703,Tuesday,0,0,37.92,1
29 01:58:04,29 02:59:10,29 02:07:42,29 02:47:38,401,63,8405,Palo Alto,True,54.88,0.0,2.74,0.0,40438.066666666666,40499.166666666664,40447.7,40487.63333333333,29,61.099999999998545,-51.46666666666715,49.5666666666657,Tuesday,0,0,54.88,1
29 01:58:05,29 02:02:03,29 02:05:28,29 02:18:23,215,72,2445,Palo Alto,True,32.6,0.0,1.22,0.0,40438.083333333336,40442.05,40445.46666666667,40458.38333333333,29,3.9666666666671517,3.4166666666642413,20.299999999995634,Tuesday,0,0,32.6,1
29 02:00:33,29 02:56:43,29 02:35:28,29 03:12:39,317,331,156769,San Jose,True,50.47,0.0,5.0,0.0,40440.55,40496.71666666667,40475.46666666667,40512.65,29,56.16666666666424,-21.25,72.09999999999854,Tuesday,0,0,50.47,2
29 02:00:43,29 02:05:20,29 02:08:34,29 02:36:47,360,241,14407,Mountain View,True,48.9,0.0,1.97,0.0,40440.71666666667,40445.333333333336,40448.566666666666,40476.78333333333,29,4.616666666668607,3.233333333329938,36.0666666666657,Tuesday,0,0,48.9,2
29 02:01:04,29 02:07:43,29 02:12:17,29 02:31:14,340,27,9097,Palo Alto,True,16.33,0.0,0.82,0.0,40441.066666666666,40447.71666666667,40452.28333333333,40471.23333333333,29,6.650000000001455,4.5666666666656965,30.16666666666424,Tuesday,0,0,16.33,2
29 02:01:41,29 02:48:46,29 03:20:56,29 03:39:44,84,107,3949,Palo Alto,False,25.03,0.0,1.75,0.0,40441.683333333334,40488.76666666667,40520.933333333334,40539.73333333333,29,47.08333333333576,32.16666666666424,98.04999999999563,Tuesday,0,0,25.03,2
29 02:01:52,29 02:03:23,29 02:12:47,29 02:34:01,365,7,6377,Palo Alto,True,42.92,0.0,3.39,0.0,40441.86666666667,40443.38333333333,40452.78333333333,40474.01666666667,29,1.5166666666627862,9.400000000001455,32.150000000001455,Tuesday,0,0,42.92,2
29 02:02:25,29 02:16:20,29 02:48:22,29 03:10:11,168,175,12113,San Jose,True,51.57,0.0,7.74,0.0,40442.416666666664,40456.333333333336,40488.36666666667,40510.183333333334,29,13.916666666671517,32.03333333333285,67.76666666667006,Tuesday,0,0,51.57,2
29 02:02:26,29 02:04:01,29 02:35:49,29 02:51:50,420,252,50596,Palo Alto,True,55.75,0.0,6.86,0.0,40442.433333333334,40444.01666666667,40475.816666666666,40491.833333333336,29,1.5833333333357587,31.799999999995634,49.400000000001455,Tuesday,0,0,55.75,2
29 02:02:33,29 02:09:24,,29 02:33:52,141,250,12975,Mountain View,True,38.46,0.0,1.92,0.0,40442.55,40449.4,,40473.86666666667,29,6.849999999998545,,31.316666666665697,Tuesday,0,0,38.46,2
29 02:02:41,29 02:05:29,,29 02:38:49,97,32,9739,Mountain View,True,20.63,0.0,0.67,0.0,40442.683333333334,40445.48333333333,,40478.816666666666,29,2.7999999999956344,,36.13333333333139,Tuesday,0,0,20.63,2
29 02:03:15,29 18:08:23,29 18:18:19,29 19:07:31,393,125,56015,San Jose,False,129.83,0.0,16.25,0.0,40443.25,41408.38333333333,41418.316666666666,41467.51666666667,29,965.1333333333314,9.933333333334303,1024.26666666667,Tuesday,0,0,129.83,2
29 02:03:31,29 02:05:24,,29 02:41:35,308,12,3185,Palo Alto,True,17.36,0.0,0.52,0.0,40443.51666666667,40445.4,,40481.583333333336,29,1.883333333331393,,38.0666666666657,Tuesday,0,0,17.36,2
29 02:04:54,29 02:29:18,29 02:50:32,29 03:10:20,407,178,82132,San Jose,True,29.93,0.0,3.3,0.0,40444.9,40469.3,40490.53333333333,40510.333333333336,29,24.400000000001455,21.233333333329938,65.4333333333343,Tuesday,0,0,29.93,2
29 02:05:28,29 02:07:58,,29 02:37:10,267,23,26099,Palo Alto,True,39.71,0.0,4.65,0.0,40445.46666666667,40447.96666666667,,40477.166666666664,29,2.5,,31.69999999999709,Tuesday,0,0,39.71,2
29 02:06:46,29 02:32:45,29 02:47:57,29 03:01:41,391,194,197232,San Jose,True,44.61,6.0,5.32,0.0,40446.76666666667,40472.75,40487.95,40501.683333333334,29,25.983333333329938,15.19999999999709,54.91666666666424,Tuesday,0,0,44.61,2
29 02:07:10,29 02:12:21,,29 02:35:47,357,3,64689,Palo Alto,True,41.18,0.0,3.23,0.0,40447.166666666664,40452.35,,40475.78333333333,29,5.1833333333343035,,28.616666666668607,Tuesday,0,0,41.18,2
29 02:07:19,29 02:08:43,29 02:32:17,29 03:14:16,125,62,4052,Palo Alto,True,166.91,0.0,7.12,0.0,40447.316666666666,40448.71666666667,40472.28333333333,40514.26666666667,29,1.4000000000014552,23.566666666665697,66.95000000000437,Tuesday,0,0,166.91,2
29 02:07:21,29 02:08:19,29 02:21:20,29 03:02:14,60,8,197095,Palo Alto,True,32.54,6.0,2.44,0.0,40447.35,40448.316666666666,40461.333333333336,40502.23333333333,29,0.9666666666671517,13.016666666670062,54.88333333333139,Tuesday,0,0,32.54,2
29 02:07:56,29 02:11:17,29 02:16:45,29 02:39:39,259,5,3288,Palo Alto,True,54.39,0.0,6.67,0.0,40447.933333333334,40451.28333333333,40456.75,40479.65,29,3.349999999998545,5.466666666667152,31.71666666666715,Tuesday,0,0,54.39,2
29 02:08:37,29 02:09:46,29 02:20:14,29 02:36:33,242,99,12510,Palo Alto,True,28.78,0.0,4.0,0.0,40448.61666666667,40449.76666666667,40460.23333333333,40476.55,29,1.1500000000014552,10.466666666659876,27.933333333334303,Tuesday,0,0,28.78,2
29 02:09:11,29 02:13:31,29 02:25:01,29 02:53:32,429,105,5438,Palo Alto,True,99.31,0.0,4.97,0.0,40449.183333333334,40453.51666666667,40465.01666666667,40493.53333333333,29,4.333333333335759,11.5,44.349999999998545,Tuesday,0,0,99.31,2
29 02:09:15,29 02:32:39,29 02:47:30,29 02:57:44,397,194,97211,San Jose,True,36.99,0.0,4.27,0.0,40449.25,40472.65,40487.5,40497.73333333333,29,23.400000000001455,14.849999999998545,48.48333333332994,Tuesday,0,0,36.99,2
29 02:09:48,29 02:11:51,29 02:18:59,29 02:35:26,216,53,9338,Palo Alto,True,28.78,0.0,3.14,0.0,40449.8,40451.85,40458.98333333333,40475.433333333334,29,2.0499999999956344,7.133333333331393,25.633333333331393,Tuesday,0,0,28.78,2
29 02:12:18,29 02:28:55,29 02:55:49,29 03:10:21,36,160,104038,San Jose,True,41.29,0.0,6.19,0.0,40452.3,40468.916666666664,40495.816666666666,40510.35,29,16.61666666666133,26.900000000001455,58.049999999995634,Tuesday,0,0,41.29,2
29 02:12:27,29 02:12:49,29 02:26:11,29 03:09:31,291,63,12467,Palo Alto,True,92.4,0.0,4.62,0.0,40452.45,40452.816666666666,40466.183333333334,40509.51666666667,29,0.3666666666686069,13.366666666668607,57.06666666667297,Tuesday,0,0,92.4,2
29 02:12:29,29 02:14:00,29 02:36:08,29 02:48:00,117,241,949,Mountain View,True,21.75,0.0,1.0,0.0,40452.48333333333,40454.0,40476.13333333333,40488.0,29,1.5166666666700621,22.133333333331393,35.51666666667006,Tuesday,0,0,21.75,2
29 02:13:18,29 02:33:39,29 02:53:45,29 03:09:24,422,331,84924,San Jose,True,38.05,0.0,4.41,0.0,40453.3,40473.65,40493.75,40509.4,29,20.349999999998545,20.099999999998545,56.099999999998545,Tuesday,0,0,38.05,2
29 02:13:34,29 02:15:56,29 02:21:05,29 02:52:13,154,233,9897,Palo Alto,True,55.43,0.0,6.8,0.0,40453.566666666666,40455.933333333334,40461.083333333336,40492.21666666667,29,2.366666666668607,5.150000000001455,38.650000000001455,Tuesday,0,0,55.43,2
29 02:14:02,29 02:15:59,,29 02:51:48,248,77,7084,Mountain View,True,80.82,0.0,7.0,0.0,40454.03333333333,40455.98333333333,,40491.8,29,1.9499999999970896,,37.76666666667006,Tuesday,0,0,80.82,2
29 02:14:25,29 02:18:41,29 02:28:06,29 02:59:19,87,240,197207,Mountain View,True,54.61,6.0,4.47,0.0,40454.416666666664,40458.683333333334,40468.1,40499.316666666666,29,4.266666666670062,9.416666666664241,44.900000000001455,Tuesday,0,0,54.61,2
29 02:14:38,29 02:17:37,29 02:31:33,29 03:00:00,320,62,1226,Palo Alto,True,60.81,0.0,5.0,0.0,40454.63333333333,40457.61666666667,40471.55,40500.0,29,2.983333333337214,13.933333333334303,45.36666666666861,Tuesday,0,0,60.81,2
29 02:16:07,29 02:18:45,29 02:21:44,29 02:54:13,428,8,4046,Palo Alto,True,17.42,0.0,0.52,0.0,40456.11666666667,40458.75,40461.73333333333,40494.21666666667,29,2.633333333331393,2.983333333329938,38.099999999998545,Tuesday,0,0,17.42,2
29 02:16:11,29 02:44:28,29 02:56:53,29 03:18:45,399,182,26246,San Jose,True,18.7,0.0,1.16,0.0,40456.183333333334,40484.46666666667,40496.88333333333,40518.75,29,28.28333333333285,12.416666666664241,62.5666666666657,Tuesday,0,0,18.7,2
29 02:17:23,29 02:21:25,29 02:27:01,29 02:52:02,370,59,10689,Palo Alto,True,14.65,0.0,1.19,0.0,40457.38333333333,40461.416666666664,40467.01666666667,40492.03333333333,29,4.033333333332848,5.600000000005821,34.650000000001455,Tuesday,0,0,14.65,2
29 02:17:27,29 02:24:24,29 02:27:48,29 02:44:28,314,8,4440,Palo Alto,True,20.08,0.0,3.01,0.0,40457.45,40464.4,40467.8,40484.46666666667,29,6.950000000004366,3.400000000001455,27.016666666670062,Tuesday,0,0,20.08,2
29 02:17:29,29 02:26:36,,29 02:45:16,207,227,13828,Mountain View,True,36.99,0.0,1.42,0.0,40457.48333333333,40466.6,,40485.26666666667,29,9.116666666668607,,27.783333333340124,Tuesday,0,0,36.99,2
29 02:18:26,29 02:23:35,29 02:28:38,29 03:19:00,327,62,12443,Palo Alto,True,20.08,0.0,0.64,0.0,40458.433333333334,40463.583333333336,40468.63333333333,40519.0,29,5.150000000001455,5.049999999995634,60.5666666666657,Tuesday,0,0,20.08,2
29 02:18:26,29 02:19:25,29 02:31:17,29 02:39:12,98,205,12118,Palo Alto,True,23.29,0.0,1.59,0.0,40458.433333333334,40459.416666666664,40471.28333333333,40479.2,29,0.9833333333299379,11.866666666668607,20.766666666662786,Tuesday,0,0,23.29,2
29 02:18:47,29 02:22:16,29 02:33:30,29 02:56:44,222,76,11699,Palo Alto,True,19.97,0.0,0.64,0.0,40458.78333333333,40462.26666666667,40473.5,40496.73333333333,29,3.483333333337214,11.233333333329938,37.94999999999709,Tuesday,0,0,19.97,2
29 02:19:11,29 02:24:13,29 02:47:19,29 03:05:47,245,77,32281,Mountain View,True,42.92,0.0,1.69,0.0,40459.183333333334,40464.21666666667,40487.316666666666,40505.78333333333,29,5.033333333332848,23.099999999998545,46.599999999998545,Tuesday,0,0,42.92,2
